Year,Round,Overall,Team,Player,Nat.,Pos,PosSimp,Age,To,YrsPlayed,AmateurTeam,AmateurLeague,GP,G,A,PTS,PlusMinus,PIM,Gpgoalie,Wgoalie,Lgoalie,TOTSOlossgoalie,SavePercgoalie,GAAgoalie,PS
2015,3,86,San Jose Sharks,Mike Robinson\robinmi01,US,G,G,18,2015,0,Lawrence Academy (High-MA),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,87,Montreal Canadiens,Lukas Vejdemo\vejdelu01,SE,C,C,19,2020,5,Djurgarden Jr. (Sweden-Jr.),SwedenJr,7,1,0,1,0,0,0,0,0,0,0,0,0.1
2015,3,88,Florida Panthers,Thomas Schemitsch\schemth01,CA,D,D,18,2015,0,Owen Sound (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,89,New York Rangers,Aleksi Saarela\saareal01,FI,C,C,18,2020,5,Assat (Finland),Finland,9,2,2,4,2,0,0,0,0,0,0,0,0.5
2015,3,90,Philadelphia Flyers,Matej Tomek\tomekma01,SK,G,G,18,2015,0,Topeka (NAHL),NAHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,91,Chicago Blackhawks,Dennis Gilbert\gilbede01,US,D,D,18,2020,5,Chicago (USHL),USHL,22,1,2,3,-8,40,0,0,0,0,0,0,0
2015,4,92,Buffalo Sabres,William Borgen\borgewi01,US,D,D,18,2019,4,Moorhead (High-MN),High,4,0,0,0,-5,0,0,0,0,0,0,0,-0.3
2015,4,93,Carolina Hurricanes,Callum Booth\boothca01,CA,G,G,18,2015,0,Quebec (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,94,St. Louis Blues,Adam Musil\musilad01,CA,C,C,18,2015,0,Red Deer (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,95,Toronto Maple Leafs,Jesper Lindgren\lindgje01,SE,D,D,18,2015,0,Modo Jr. (Sweden-Jr.),SwedenJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,96,Carolina Hurricanes,Nicolas Roy\royni01,CA,C,C,18,2020,5,Chicoutimi (QMJHL),QMJHL,35,5,5,10,2,10,0,0,0,0,0,0,1
2015,4,97,New Jersey Devils,Colton White\whiteco03,CA,D,D,18,2020,5,Sault Ste. Marie (OHL),OHL,9,0,0,0,-4,6,0,0,0,0,0,0,-0.1
2015,4,98,Philadelphia Flyers,Samuel Dove-McFalls\dovemsa01,CA,LW,W,18,2015,0,Saint John (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,99,Los Angeles Kings,Austin Wagner\wagneau01,CA,LW,W,18,2020,5,Regina (WHL),WHL,127,18,14,32,-3,55,0,0,0,0,0,0,3.1
2015,4,100,Nashville Predators,Anthony Richard\richaan01,CA,C,C,18,2020,5,Val d'Or (QMJHL),QMJHL,2,0,0,0,-2,0,0,0,0,0,0,0,-0.1
2015,4,101,Colorado Avalanche,Andrei Mironov\mironan01,RU,D,D,21,2018,3,Dynamo Moscow (Russia),Russia,10,1,2,3,2,12,0,0,0,0,0,0,0.7
2015,4,102,Florida Panthers,Denis Malgin\malgide01,CH,C,C,18,2020,5,Zurich (Swiss),Swiss,192,28,32,60,-20,42,0,0,0,0,0,0,4.3
2015,4,103,Dallas Stars,Chris Martenet\martech01,US,D,D,18,2015,0,London (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,104,Philadelphia Flyers,Mikhail Vorobyev\vorobmi01,RU,C,C,18,2020,5,Ufa 2 (Russia-Jr.),RussiaJr,35,2,3,5,-5,8,0,0,0,0,0,0,-0.1
2015,4,105,Boston Bruins,Jesse Gabrielle\gabrije01,CA,LW,W,18,2015,0,Regina (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,106,San Jose Sharks,Adam Helewka\helewad01,CA,LW,W,20,2015,0,Spokane (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,107,Ottawa Senators,Christian Wolanin\wolanch01,CA,D,D,20,2020,5,Muskegon (USHL),USHL,43,5,10,15,0,6,0,0,0,0,0,0,2.6
2015,4,108,Winnipeg Jets,Michael Spacek\spacemi01,CZ,RW,W,18,2015,0,Pardubice (Czech),Czech,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,109,Ottawa Senators,Filip Ahl\ahlfi01,SE,LW,W,18,2015,0,HV 71 Jr. (Sweden-Jr.),SwedenJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,110,Detroit Red Wings,Joren Van Pottelberghe\vanpojo01,CH,G,G,18,2015,0,Linkoping U18 (Sweden-Jr.),SwedenJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,111,Minnesota Wild,Ales Stezka\stezkal01,CZ,G,G,18,2015,0,Liberec Jr. (Czech-Jr.),CzechJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,112,New York Islanders,Parker Wotherspoon\wothepa01,CA,D,D,18,2015,0,Tri-City (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,113,New York Rangers,Brad Morrison\morribr03,CA,C,C,18,2015,0,Prince George (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,114,Vancouver Canucks,Dmitry Zhukenov\zhukedm01,RU,C,C,18,2015,0,Omsk 2 (Russia-Jr.),RussiaJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,115,Nashville Predators,Alexandre Carrier\carrial01,CA,D,D,18,2020,5,Gatineau (QMJHL),QMJHL,5,0,0,0,3,2,0,0,0,0,0,0,0.3
2015,4,116,St. Louis Blues,Glenn Gawdin\gawdigl01,CA,C,C,18,2015,0,Swift Current (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,117,Edmonton Oilers,Caleb Jones\jonesca01,US,D,D,18,2020,5,USA U-18 (USHL),USHL,60,5,10,15,-10,16,0,0,0,0,0,0,2.2
2015,4,118,Tampa Bay Lightning,Jonne Tammela\tammejo01,FI,RW,W,18,2015,0,Kalpa (Finland),Finland,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,119,New York Rangers,Daniel Bernhardt\bernhda01,SE,RW,W,19,2015,0,Djurgarden Jr. (Sweden-Jr.),SwedenJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,120,Tampa Bay Lightning,Mathieu Joseph\josepma01,CA,RW,W,18,2020,5,Saint John (QMJHL),QMJHL,107,17,16,33,3,42,0,0,0,0,0,0,2.8
2015,4,121,Chicago Blackhawks,Ryan Shea\sheary01,US,D,D,18,2015,0,Boston College H.S. (High-MA),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,122,Buffalo Sabres,Devante Stephens\stephde01,CA,D,D,18,2015,0,Kelowna (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,123,Arizona Coyotes,Conor Garland\garlaco01,US,RW,W,19,2020,5,Moncton (QMJHL),QMJHL,115,35,22,57,2,32,0,0,0,0,0,0,7.4
2015,5,124,Edmonton Oilers,Ethan Bear\bearet01,CA,D,D,18,2020,5,Seattle (WHL),WHL,89,6,19,25,-15,43,0,0,0,0,0,0,3.9
2015,5,125,Toronto Maple Leafs,Dmytro Timashov\timasdm01,UA,LW,W,18,2020,5,Quebec (QMJHL),QMJHL,44,4,5,9,1,16,0,0,0,0,0,0,0.7
2015,5,126,Carolina Hurricanes,Luke Stevens\stevelu01,US,LW,W,18,2015,0,Noble & Greenough (High-MA),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,127,St. Louis Blues,Niko Mikkola\mikkoni01,FI,D,D,19,2020,5,Kalpa Jr. (Finland-Jr.),FinlandJr,5,0,1,1,3,0,0,0,0,0,0,0,0.4
2015,5,128,Philadelphia Flyers,David Kase\kaseda01,CZ,RW,W,18,2020,5,Chomutov (Czech-2),Czech2,6,1,0,1,1,0,0,0,0,0,0,0,0.1
2015,5,129,Columbus Blue Jackets,Sam Ruopp\ruoppsa01,CA,D,D,19,2015,0,Prince George (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,130,San Jose Sharks,Karlis Cukste\cukstka01,LV,D,D,18,2015,0,Riga 2 (Russia-Jr.),RussiaJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,131,Montreal Canadiens,Matthew Bradley\bradlma02,CA,C,C,18,2015,0,Medicine Hat (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,132,Florida Panthers,Karch Bachman\bachmka01,US,LW,W,18,2015,0,Culver Academy (High-IN),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,133,Dallas Stars,Joseph Cecconi\ceccojo01,US,D,D,18,2015,0,Muskegon (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,134,Los Angeles Kings,Matt Schmalz\schmama01,CA,RW,W,19,2015,0,Sudbury (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,135,Minnesota Wild,Kirill Kaprizov\kapriki01,RU,LW,W,18,2015,0,Novokuznetsk (Russia),Russia,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,136,Calgary Flames,Pavel Karnaukhov\karnapa01,BY,LW,W,18,2015,0,Calgary (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,137,Pittsburgh Penguins,Dominik Simon\simondo01,CZ,C,C,21,2020,5,Plzen (Czech),Czech,173,19,45,64,0,46,0,0,0,0,0,0,4.5
2015,5,138,Carolina Hurricanes,Spencer Smallman\smallsp01,CA,RW,W,19,2015,0,Saint John (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,139,Ottawa Senators,Christian Jaros\jarosch01,SK,D,D,19,2020,5,Lulea Jr. (Sweden-Jr.),SwedenJr,76,1,12,13,-16,33,0,0,0,0,0,0,1.1
2015,5,140,Detroit Red Wings,Chase Pearson\pearsch01,CA,C,C,18,2015,0,Youngstown (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,141,Columbus Blue Jackets,Veeti Vainio\vainive01,FI,D,D,18,2015,0,Blues Jr. (Finland-Jr.),FinlandJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,142,San Jose Sharks,Rudolfs Balcers\balceru01,LV,LW,W,18,2020,5,Stavanger (Norway),Norway,51,6,11,17,-9,10,0,0,0,0,0,0,0.9
2015,5,143,Washington Capitals,Connor Hobbs\hobbsco01,CA,D,D,18,2015,0,Regina (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,144,Vancouver Canucks,Carl Neill\neillca01,CA,D,D,19,2015,0,Sherbrooke (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,145,Nashville Predators,Karel Vejmelka\vejmeka01,CZ,G,G,19,2015,0,Pardubice Jr. (Czech-Jr.),CzechJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,146,St. Louis Blues,Luke Opilka\opilklu01,US,G,G,18,2015,0,USA U-18 (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,147,New York Islanders,Ryan Pilon\pilonry01,CA,D,D,18,2015,0,Brandon (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,148,Anaheim Ducks,Troy Terry\terrytr01,US,C,C,18,2020,5,USA U-18 (USHL),USHL,81,8,20,28,3,8,0,0,0,0,0,0,2
2015,5,149,Vancouver Canucks,Adam Gaudette\gaudead01,US,C,C,18,2020,5,Cedar Rapids (USHL),USHL,120,17,28,45,-13,55,0,0,0,0,0,0,3.4
2015,5,150,Tampa Bay Lightning,Ryan Zuhlsdorf\zuhlsry01,US,D,D,18,2015,0,Sioux City (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,151,Chicago Blackhawks,Radovan Bondra\bondrra01,SK,RW,W,18,2015,0,Kosice (Slovakia),Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,152,Buffalo Sabres,Giorgio Estephan\estepgi01,CA,C,C,18,2015,0,Lethbridge (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,153,Tampa Bay Lightning,Kristian Oldham\oldhakr01,US,G,G,18,2015,0,Omaha (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,154,Edmonton Oilers,John Marino\marinjo01,US,D,D,18,2020,5,South Shore (USPHL),USPHL,56,6,20,26,17,20,0,0,0,0,0,0,5.6
2015,6,155,Toronto Maple Leafs,Stephen Desrocher\desrost01,CA,D,D,19,2015,0,Oshawa (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,156,Carolina Hurricanes,Jake Massie\massija01,CA,D,D,18,2015,0,Kimball Union (High-NH),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,157,New Jersey Devils,Brett Seney\seneybr01,CA,LW,W,19,2020,5,Merrimack (H-East),NCAA,53,5,8,13,-15,31,0,0,0,0,0,0,0.5
2015,6,158,Philadelphia Flyers,Cooper Marody\marodco01,US,C,C,18,2019,4,Sioux Falls (USHL),USHL,6,0,0,0,-1,0,0,0,0,0,0,0,-0.1
2015,6,159,Columbus Blue Jackets,Vladislav Gavrikov\gavrivl01,RU,D,D,19,2020,5,Yaroslavl (Russia),Russia,69,5,13,18,1,18,0,0,0,0,0,0,4.3
2015,6,160,San Jose Sharks,Adam Parsells\parsead01,US,D,D,18,2015,0,Wausau West (High-WI),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,161,Colorado Avalanche,Sergei Boikov\boikose01,RU,D,D,19,2015,0,Drummondville (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,162,Florida Panthers,Christopher Wilkie\wilkich01,US,RW,W,19,2015,0,Tri-City (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,163,Dallas Stars,Markus Ruusu\ruusuma01,FI,G,G,18,2015,0,JYP Jr. (Finland-Jr.),FinlandJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,164,Chicago Blackhawks,Roy Radke\radkero01,US,RW,W,18,2015,0,Barrie (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,165,Boston Bruins,Cameron Hughes\hugheca01,CA,C,C,18,2020,5,Wisconsin (Big Ten),NCAA,1,0,0,0,-1,0,0,0,0,0,0,0,-0.1
2015,6,166,Calgary Flames,Andrew Mangiapane\mangian01,CA,LW,W,19,2020,5,Barrie (OHL),OHL,122,25,20,45,12,32,0,0,0,0,0,0,5.1
2015,6,167,Pittsburgh Penguins,Frederik Tiffels\tiffefr01,DE,LW,W,20,2015,0,Western Michigan (NCHC),NCAA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,168,Winnipeg Jets,Mason Appleton\applema01,US,C,C,19,2020,5,Tri-City (USHL),USHL,82,8,10,18,0,24,0,0,0,0,0,0,1.2
2015,6,169,Carolina Hurricanes,David Cotton\cottoda01,US,C,C,18,2015,0,Cushing Academy (High-MA),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,170,Detroit Red Wings,Patrick Holway\holwapa01,US,D,D,18,2015,0,Boston Advantage U18 (USMAAA),USMAAA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,171,Minnesota Wild,Nicholas Boka\bokani01,US,D,D,18,2015,0,USA U-18 (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,172,New York Islanders,Andong Song\songan01,CN,D,D,18,2015,0,Lawrenceville (Mid-Atlantic),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,173,Washington Capitals,Colby Williams\willico01,CA,D,D,20,2015,0,Regina (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,174,Vancouver Canucks,Lukas Jasek\jaseklu01,CZ,RW,W,18,2015,0,Trinec (Czech),Czech,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,175,Nashville Predators,Tyler Moy\moyty01,US,C,C,20,2015,0,Harvard (ECAC),NCAA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,176,St. Louis Blues,Liam Dunda\dundali01,US,LW,W,18,2015,0,Owen Sound (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,177,Montreal Canadiens,Simon Bourque\bourqsi01,CA,D,D,18,2015,0,Rimouski (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,178,Anaheim Ducks,Steven Ruggiero\ruggist01,US,D,D,18,2015,0,USA U-18 (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,179,Anaheim Ducks,Garrett Metcalf\metcaga01,US,G,G,19,2015,0,Madison (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,180,Tampa Bay Lightning,Bokondji Imama\imamabo01,CA,LW,W,19,2015,0,Saint John (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,181,Chicago Blackhawks,Joni Tuulola\tuulojo01,FI,D,D,19,2015,0,HPK (Finland),Finland,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,182,Buffalo Sabres,Ivan Chukarov\chukaiv01,US,D,D,20,2015,0,Minnesota Wilderness (NAHL),NAHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,183,Arizona Coyotes,Erik Kallgren\kallger01,SE,G,G,18,2015,0,Linkoping Jr. (Sweden-Jr.),SwedenJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,184,New York Rangers,Adam Huska\huskaad01,SK,G,G,18,2015,0,Green Bay (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,185,Toronto Maple Leafs,Nikita Korostelev\korosni01,RU,RW,W,18,2015,0,Sarnia (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,186,Carolina Hurricanes,Steven Lorentz\lorenst01,CA,C,C,19,2015,0,Peterborough (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,187,Los Angeles Kings,Chaz Reddekopp\reddech01,CA,D,D,18,2015,0,Victoria (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,188,Philadelphia Flyers,Ivan Fedotov\fedotiv01,RU,G,G,18,2015,0,Nizhnekamsk 2 (Russia-Jr.),RussiaJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,189,Columbus Blue Jackets,Markus Nutivaara\nutivma01,FI,D,D,21,2020,5,Karpat (Finland),Finland,244,17,43,60,25,30,0,0,0,0,0,0,13.5
2015,7,190,San Jose Sharks,Marcus Vela\velama01,CA,C,C,18,2015,0,Langley (BCHL),BCHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,191,Colorado Avalanche,Gustav Olhaver\olhavgu01,SE,C,C,18,2015,0,Rogle Jr. (Sweden-Jr.),SwedenJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,192,Florida Panthers,Patrick Shea\sheapa02,US,C,C,18,2015,0,Kimball Union (High-NH),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,193,San Jose Sharks,John Kupsky\kupskjo01,US,G,G,19,2015,0,Lone Star (NAHL),NAHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,194,Los Angeles Kings,Matt Roy\royma04,CA,D,D,20,2020,5,Michigan Tech (WCHA),NCAA,95,6,18,24,15,18,0,0,0,0,0,0,6.5
2015,7,195,Boston Bruins,Jack Becker\beckeja01,US,C,C,18,2015,0,Mahtomedi (High-MN),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,196,Calgary Flames,Riley Bruce\bruceri01,CA,D,D,18,2015,0,North Bay (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,197,Pittsburgh Penguins,Nikita Pavlychev\pavlyni01,RU,C,C,18,2015,0,Des Moines (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,198,Winnipeg Jets,Sami Niku\nikusa01,FI,D,D,18,2020,5,JYP 2 (Finland-2),Finland2,48,2,8,10,-2,14,0,0,0,0,0,0,1.5
2015,7,199,Ottawa Senators,Joey Daccord\daccojo01,US,G,G,19,2019,4,Cushing Academy (High-MA),High,1,0,0,0,0,0,1,0,1,0,0.875,5,0.1
2015,7,200,Detroit Red Wings,Adam Marsh\marshad01,US,LW,W,18,2015,0,Saint John (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,201,Minnesota Wild,Gustav Bouramman\bouragu01,SE,D,D,18,2015,0,Sault Ste. Marie (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,202,New York Islanders,Petter Hansson\hansspe01,SE,D,D,19,2015,0,Linkoping Jr. (Sweden-Jr.),SwedenJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,203,Winnipeg Jets,Matteo Gennaro\gennama01,CA,C,C,18,2015,0,Prince Albert (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,204,Minnesota Wild,Jack Sadek\sadekja01,US,D,D,18,2015,0,Lakeville North (High-MN),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,205,Nashville Predators,Evan Smith\smithev01,US,G,G,18,2015,0,Austin (NAHL),NAHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,206,Florida Panthers,Ryan Bednard\bednary01,US,G,G,18,2015,0,Johnstown (NAHL),NAHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,207,Montreal Canadiens,Jeremiah Addison\addisje01,CA,LW,W,18,2015,0,Ottawa (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,208,Edmonton Oilers,Miroslav Svoboda\svobomi01,CZ,G,G,20,2015,0,Trinec Jr. (Czech-Jr.),CzechJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,209,Edmonton Oilers,Ziyat Paigin\paigizi01,RU,D,D,20,2015,0,Kazan (Russia),Russia,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,210,Vancouver Canucks,Tate Olson\olsonta01,CA,D,D,18,2015,0,Prince George (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,211,Chicago Blackhawks,John Dahlstrom\dahlsjo01,SE,RW,W,18,2015,0,Frolunda Jr. (Sweden-Jr.),SwedenJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Toronto Maple Leafs,Auston Matthews\matthau01,US,C,C,18,2020,4,Zurich (Swiss),Swiss,282,158,127,285,37,46,0,0,0,0,0,0,37.9
2016,1,2,Winnipeg Jets,Patrik Laine\lainepa01,FI,RW,W,18,2020,4,Tappara (Finland),Finland,305,138,109,247,-1,114,0,0,0,0,0,0,30.3
2016,1,3,Columbus Blue Jackets,Pierre-Luc Dubois\duboipi01,CA,LW,W,18,2020,4,Cape Breton (QMJHL),QMJHL,234,65,93,158,22,162,0,0,0,0,0,0,17.2
2016,1,4,Edmonton Oilers,Jesse Puljujarvi\puljuje01,SE,RW,W,18,2019,3,Karpat (Finland),Finland,139,17,20,37,-10,40,0,0,0,0,0,0,2.3
2016,1,5,Vancouver Canucks,Olli Juolevi\juoleol01,FI,D,D,18,2016,0,London (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,6,Calgary Flames,Matthew Tkachuk\tkachma01,US,LW,W,18,2020,4,London (OHL),OHL,293,94,141,235,22,302,0,0,0,0,0,0,26.4
2016,1,7,Arizona Coyotes,Clayton Keller\kellecl01,US,C,C,18,2020,4,USA U-18 (USHL),USHL,237,54,104,158,-37,76,0,0,0,0,0,0,14.7
2016,1,8,Buffalo Sabres,Alexander Nylander\nylanal01,CA,LW,W,18,2020,4,Mississauga (OHL),OHL,84,13,19,32,-11,14,0,0,0,0,0,0,2.4
2016,1,9,Montreal Canadiens,Mikhail Sergachev\sergami01,RU,D,D,18,2020,4,Windsor (OHL),OHL,228,25,81,106,39,124,0,0,0,0,0,0,17.6
2016,1,10,Colorado Avalanche,Tyson Jost\jostty01,CA,C,C,18,2020,4,Penticton (BCHL),BCHL,208,32,40,72,-6,62,0,0,0,0,0,0,5.6
2016,1,11,Ottawa Senators,Logan Brown\brownlo01,US,C,C,18,2020,4,Windsor (OHL),OHL,29,1,8,9,-2,4,0,0,0,0,0,0,0.4
2016,1,12,New Jersey Devils,Michael McLeod\mcleomi01,CA,C,C,18,2020,4,Mississauga (OHL),OHL,33,0,5,5,-4,17,0,0,0,0,0,0,-0.2
2016,1,13,Carolina Hurricanes,Jake Bean\beanja01,CA,D,D,18,2019,3,Calgary (WHL),WHL,2,0,0,0,0,2,0,0,0,0,0,0,0
2016,1,14,Boston Bruins,Charles McAvoy\mcavoch01,US,D,D,18,2020,4,Boston University (H-East),NCAA,184,19,73,92,58,139,0,0,0,0,0,0,19.4
2016,1,15,Minnesota Wild,Luke Kunin\kuninlu01,US,C,C,18,2020,4,Wisconsin (Big Ten),NCAA,131,23,29,52,-22,95,0,0,0,0,0,0,3.5
2016,1,16,Arizona Coyotes,Jakob Chychrun\chychja01,US,D,D,18,2020,4,Sarnia (OHL),OHL,234,28,52,80,-20,129,0,0,0,0,0,0,15.7
2016,1,17,Nashville Predators,Dante Fabbro\fabbrda01,CA,D,D,18,2020,4,Penticton (BCHL),BCHL,68,6,6,12,-8,38,0,0,0,0,0,0,1.9
2016,1,18,Winnipeg Jets,Logan Stanley\stanllo01,CA,D,D,18,2016,0,Windsor (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,19,New York Islanders,Kieffer Bellows\belloki01,US,LW,W,18,2020,4,USA U-18 (USHL),USHL,8,2,1,3,3,2,0,0,0,0,0,0,0.5
2016,1,20,Detroit Red Wings,Dennis Cholowski\cholode01,CA,D,D,18,2020,4,Chilliwack (BCHL),BCHL,88,9,15,24,-46,22,0,0,0,0,0,0,1.8
2016,1,21,Carolina Hurricanes,Julien Gauthier\gauthju01,CA,RW,W,18,2020,4,Val d'Or (QMJHL),QMJHL,17,0,3,3,1,8,0,0,0,0,0,0,0.1
2016,1,22,Philadelphia Flyers,German Rubtsov\rubtsge01,RU,C,C,18,2020,4,Team Russia U18 (Russia-Jr.),RussiaJr,4,0,0,0,-1,0,0,0,0,0,0,0,-0.1
2016,1,23,Florida Panthers,Henrik Borgstršm\borgshe01,FI,C,C,19,2020,4,HIFK Jr. (Finland-Jr.),FinlandJr,58,9,10,19,-17,6,0,0,0,0,0,0,1
2016,1,24,Anaheim Ducks,Max Jones\jonesma03,US,LW,W,18,2020,4,London (OHL),OHL,89,10,7,17,-7,50,0,0,0,0,0,0,0.6
2016,1,25,Dallas Stars,Riley Tufte\tufteri01,US,LW,W,18,2016,0,Blaine (High-MN),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,26,St. Louis Blues,Tage Thompson\thompta01,US,C,C,18,2020,4,Connecticut (H-East),NCAA,107,10,11,21,-34,32,0,0,0,0,0,0,-0.1
2016,1,27,Tampa Bay Lightning,Brett Howden\howdebr01,CA,C,C,18,2020,4,Moose Jaw (WHL),WHL,136,15,27,42,-27,42,0,0,0,0,0,0,1.4
2016,1,28,Washington Capitals,Lucas Johansen\johanlu01,CA,D,D,18,2016,0,Kelowna (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,29,Boston Bruins,Trent Frederic\fredetr01,US,C,C,18,2020,4,USA U-18 (USHL),USHL,17,0,0,0,-5,15,0,0,0,0,0,0,-0.4
2016,1,30,Anaheim Ducks,Sam Steel\steelsa01,CA,C,C,18,2020,4,Regina (WHL),WHL,87,12,21,33,-11,28,0,0,0,0,0,0,2.1
